"fov","cellID","x_local_px","y_local_px","x_global_px","y_global_px"
32,1487,311,713,151386.817108155,-41773.1113230387
32,1487,314,712,151389.817108155,-41774.1113230387
32,1487,320,709,151395.817108155,-41777.1113230387
32,1487,330,701,151405.817108155,-41785.1113230387
32,1487,336,695,151411.817108155,-41791.1113230387
32,1487,337,693,151412.817108155,-41793.1113230387
32,1487,338,690,151413.817108155,-41796.1113230387
32,1487,341,675,151416.817108155,-41811.1113230387
32,1487,341,641,151416.817108155,-41845.1113230387
32,1487,340,640,151415.817108155,-41846.1113230387
32,1487,321,640,151396.817108155,-41846.1113230387
32,1487,319,641,151394.817108155,-41845.1113230387
32,1487,316,643,151391.817108155,-41843.1113230387
32,1487,301,656,151376.817108155,-41830.1113230387
32,1487,299,658,151374.817108155,-41828.1113230387
32,1487,295,663,151370.817108155,-41823.1113230387
32,1487,291,669,151366.817108155,-41817.1113230387
32,1487,286,685,151361.817108155,-41801.1113230387
32,1487,283,695,151358.817108155,-41791.1113230387
32,1487,281,712,151356.817108155,-41774.1113230387
32,1487,281,713,151356.817108155,-41773.1113230387
32,1487,283,714,151358.817108155,-41772.1113230387
32,1487,286,715,151361.817108155,-41771.1113230387
32,1487,291,716,151366.817108155,-41770.1113230387
32,1488,2241,701,153316.817108155,-41785.1113230387
32,1488,2247,699,153322.817108155,-41787.1113230387
32,1488,2280,687,153355.817108155,-41799.1113230387
32,1488,2281,686,153356.817108155,-41800.1113230387
32,1488,2285,680,153360.817108155,-41806.1113230387
32,1488,2286,678,153361.817108155,-41808.1113230387
32,1488,2287,675,153362.817108155,-41811.1113230387
32,1488,2287,664,153362.817108155,-41822.1113230387
32,1488,2284,647,153359.817108155,-41839.1113230387
32,1488,2283,644,153358.817108155,-41842.1113230387
32,1488,2281,640,153356.817108155,-41846.1113230387
32,1488,2275,634,153350.817108155,-41852.1113230387
32,1488,2260,627,153335.817108155,-41859.1113230387
32,1488,2256,627,153331.817108155,-41859.1113230387
32,1488,2203,657,153278.817108155,-41829.1113230387
32,1488,2193,664,153268.817108155,-41822.1113230387
32,1488,2189,667,153264.817108155,-41819.1113230387
32,1488,2187,669,153262.817108155,-41817.1113230387
32,1488,2187,670,153262.817108155,-41816.1113230387
32,1488,2207,696,153282.817108155,-41790.1113230387
32,1488,2208,697,153283.817108155,-41789.1113230387
32,1488,2211,699,153286.817108155,-41787.1113230387
32,1488,2213,700,153288.817108155,-41786.1113230387
32,1488,2225,701,153300.817108155,-41785.1113230387
32,1489,3331,696,154406.817108155,-41790.1113230387
32,1489,3335,695,154410.817108155,-41791.1113230387
32,1489,3343,691,154418.817108155,-41795.1113230387
32,1489,3350,686,154425.817108155,-41800.1113230387
32,1489,3362,674,154437.817108155,-41812.1113230387
32,1489,3380,655,154455.817108155,-41831.1113230387
32,1489,3385,649,154460.817108155,-41837.1113230387
32,1489,3389,641,154464.817108155,-41845.1113230387
32,1489,3389,621,154464.817108155,-41865.1113230387
32,1489,3388,615,154463.817108155,-41871.1113230387
32,1489,3387,611,154462.817108155,-41875.1113230387
32,1489,3386,609,154461.817108155,-41877.1113230387
32,1489,3384,608,154459.817108155,-41878.1113230387
32,1489,3383,608,154458.817108155,-41878.1113230387
32,1489,3366,616,154441.817108155,-41870.1113230387
32,1489,3356,621,154431.817108155,-41865.1113230387
32,1489,3312,655,154387.817108155,-41831.1113230387
32,1489,3311,657,154386.817108155,-41829.1113230387
32,1489,3311,658,154386.817108155,-41828.1113230387
32,1489,3313,681,154388.817108155,-41805.1113230387
32,1489,3317,687,154392.817108155,-41799.1113230387
32,1489,3323,693,154398.817108155,-41793.1113230387
32,1489,3329,696,154404.817108155,-41790.1113230387
32,1490,359,670,151434.817108155,-41816.1113230387
32,1490,363,668,151438.817108155,-41818.1113230387
32,1490,385,654,151460.817108155,-41832.1113230387
32,1490,387,652,151462.817108155,-41834.1113230387
32,1490,385,592,151460.817108155,-41894.1113230387
32,1490,382,591,151457.817108155,-41895.1113230387
32,1490,378,590,151453.817108155,-41896.1113230387
32,1490,361,590,151436.817108155,-41896.1113230387
32,1490,355,596,151430.817108155,-41890.1113230387
32,1490,350,606,151425.817108155,-41880.1113230387
32,1490,349,609,151424.817108155,-41877.1113230387
32,1490,342,640,151417.817108155,-41846.1113230387
32,1490,341,650,151416.817108155,-41836.1113230387
32,1490,341,661,151416.817108155,-41825.1113230387
32,1490,342,669,151417.817108155,-41817.1113230387
32,1490,343,670,151418.817108155,-41816.1113230387
32,1491,404,653,151479.817108155,-41833.1113230387
32,1491,413,644,151488.817108155,-41842.1113230387
32,1491,416,638,151491.817108155,-41848.1113230387
32,1491,417,635,151492.817108155,-41851.1113230387
32,1491,418,630,151493.817108155,-41856.1113230387
32,1491,418,622,151493.817108155,-41864.1113230387
32,1491,417,617,151492.817108155,-41869.1113230387
32,1491,414,608,151489.817108155,-41878.1113230387
32,1491,411,602,151486.817108155,-41884.1113230387
32,1491,402,593,151477.817108155,-41893.1113230387
32,1491,400,592,151475.817108155,-41894.1113230387
32,1491,397,591,151472.817108155,-41895.1113230387
32,1491,391,591,151466.817108155,-41895.1113230387
32,1491,386,592,151461.817108155,-41894.1113230387
32,1491,384,598,151459.817108155,-41888.1113230387
32,1491,383,602,151458.817108155,-41884.1113230387
32,1491,382,618,151457.817108155,-41868.1113230387
32,1491,382,640,151457.817108155,-41846.1113230387
32,1491,383,643,151458.817108155,-41843.1113230387
32,1491,387,651,151462.817108155,-41835.1113230387
32,1491,388,652,151463.817108155,-41834.1113230387
32,1491,394,653,151469.817108155,-41833.1113230387
32,1492,3749,653,154824.817108155,-41833.1113230387
32,1492,3759,651,154834.817108155,-41835.1113230387
32,1492,3762,650,154837.817108155,-41836.1113230387
32,1492,3764,649,154839.817108155,-41837.1113230387
32,1492,3769,644,154844.817108155,-41842.1113230387
32,1492,3772,638,154847.817108155,-41848.1113230387
32,1492,3775,629,154850.817108155,-41857.1113230387
32,1492,3775,609,154850.817108155,-41877.1113230387
32,1492,3772,600,154847.817108155,-41886.1113230387
32,1492,3771,598,154846.817108155,-41888.1113230387
32,1492,3761,580,154836.817108155,-41906.1113230387
32,1492,3746,565,154821.817108155,-41921.1113230387
32,1492,3740,561,154815.817108155,-41925.1113230387
32,1492,3734,558,154809.817108155,-41928.1113230387
32,1492,3731,557,154806.817108155,-41929.1113230387
32,1492,3717,557,154792.817108155,-41929.1113230387
32,1492,3714,558,154789.817108155,-41928.1113230387
32,1492,3712,559,154787.817108155,-41927.1113230387
32,1492,3705,566,154780.817108155,-41920.1113230387
32,1492,3704,568,154779.817108155,-41918.1113230387
32,1492,3703,571,154778.817108155,-41915.1113230387
32,1492,3697,601,154772.817108155,-41885.1113230387
32,1492,3697,602,154772.817108155,-41884.1113230387
32,1492,3699,612,154774.817108155,-41874.1113230387
32,1492,3700,615,154775.817108155,-41871.1113230387
32,1492,3705,625,154780.817108155,-41861.1113230387
32,1492,3717,637,154792.817108155,-41849.1113230387
32,1492,3727,645,154802.817108155,-41841.1113230387
32,1492,3737,650,154812.817108155,-41836.1113230387
32,1492,3743,652,154818.817108155,-41834.1113230387
32,1492,3748,653,154823.817108155,-41833.1113230387
32,1493,927,611,152002.817108155,-41875.1113230387
32,1493,937,609,152012.817108155,-41877.1113230387
32,1493,940,608,152015.817108155,-41878.1113230387
32,1493,942,607,152017.817108155,-41879.1113230387
32,1493,947,602,152022.817108155,-41884.1113230387
32,1493,948,599,152023.817108155,-41887.1113230387
32,1493,953,578,152028.817108155,-41908.1113230387
32,1493,955,560,152030.817108155,-41926.1113230387
32,1493,956,549,152031.817108155,-41937.1113230387
32,1493,956,548,152031.817108155,-41938.1113230387
32,1493,953,542,152028.817108155,-41944.1113230387
32,1493,951,540,152026.817108155,-41946.1113230387
32,1493,904,524,151979.817108155,-41962.1113230387
32,1493,896,523,151971.817108155,-41963.1113230387
32,1493,884,523,151959.817108155,-41963.1113230387
32,1493,881,526,151956.817108155,-41960.1113230387
32,1493,879,529,151954.817108155,-41957.1113230387
32,1493,876,536,151951.817108155,-41950.1113230387
32,1493,875,539,151950.817108155,-41947.1113230387
32,1493,873,547,151948.817108155,-41939.1113230387
32,1493,872,552,151947.817108155,-41934.1113230387
32,1493,872,559,151947.817108155,-41927.1113230387
32,1493,873,564,151948.817108155,-41922.1113230387
32,1493,876,573,151951.817108155,-41913.1113230387
32,1493,885,591,151960.817108155,-41895.1113230387
32,1493,895,601,151970.817108155,-41885.1113230387
32,1493,905,606,151980.817108155,-41880.1113230387
32,1493,914,609,151989.817108155,-41877.1113230387
32,1493,919,610,151994.817108155,-41876.1113230387
32,1493,926,611,152001.817108155,-41875.1113230387
32,1494,390,591,151465.817108155,-41895.1113230387
32,1494,393,590,151468.817108155,-41896.1113230387
32,1494,412,573,151487.817108155,-41913.1113230387
32,1494,421,564,151496.817108155,-41922.1113230387
32,1494,424,558,151499.817108155,-41928.1113230387
32,1494,425,555,151500.817108155,-41931.1113230387
32,1494,426,550,151501.817108155,-41936.1113230387
32,1494,426,542,151501.817108155,-41944.1113230387
32,1494,425,537,151500.817108155,-41949.1113230387
32,1494,422,528,151497.817108155,-41958.1113230387
32,1494,416,512,151491.817108155,-41974.1113230387
32,1494,413,506,151488.817108155,-41980.1113230387
32,1494,402,495,151477.817108155,-41991.1113230387
32,1494,400,494,151475.817108155,-41992.1113230387
32,1494,397,493,151472.817108155,-41993.1113230387
32,1494,383,493,151458.817108155,-41993.1113230387
32,1494,380,494,151455.817108155,-41992.1113230387
32,1494,374,497,151449.817108155,-41989.1113230387
32,1494,369,502,151444.817108155,-41984.1113230387
32,1494,354,575,151429.817108155,-41911.1113230387
32,1494,354,577,151429.817108155,-41909.1113230387
32,1494,356,582,151431.817108155,-41904.1113230387
32,1494,357,584,151432.817108155,-41902.1113230387
32,1494,361,588,151436.817108155,-41898.1113230387
32,1494,368,589,151443.817108155,-41897.1113230387
32,1494,383,591,151458.817108155,-41895.1113230387
32,1495,345,584,151420.817108155,-41902.1113230387
32,1495,353,576,151428.817108155,-41910.1113230387
32,1495,354,574,151429.817108155,-41912.1113230387
32,1495,357,565,151432.817108155,-41921.1113230387
32,1495,359,558,151434.817108155,-41928.1113230387
32,1495,363,542,151438.817108155,-41944.1113230387
32,1495,367,519,151442.817108155,-41967.1113230387
32,1495,367,502,151442.817108155,-41984.1113230387
32,1495,364,499,151439.817108155,-41987.1113230387
32,1495,362,498,151437.817108155,-41988.1113230387
32,1495,359,497,151434.817108155,-41989.1113230387
32,1495,354,496,151429.817108155,-41990.1113230387
32,1495,352,496,151427.817108155,-41990.1113230387
32,1495,349,497,151424.817108155,-41989.1113230387
32,1495,319,512,151394.817108155,-41974.1113230387
32,1495,315,516,151390.817108155,-41970.1113230387
32,1495,314,518,151389.817108155,-41968.1113230387
32,1495,305,555,151380.817108155,-41931.1113230387
32,1495,305,556,151380.817108155,-41930.1113230387
32,1495,314,568,151389.817108155,-41918.1113230387
32,1495,322,576,151397.817108155,-41910.1113230387
32,1495,325,578,151400.817108155,-41908.1113230387
32,1495,343,584,151418.817108155,-41902.1113230387
32,1496,261,575,151336.817108155,-41911.1113230387
32,1496,274,574,151349.817108155,-41912.1113230387
32,1496,281,570,151356.817108155,-41916.1113230387
32,1496,304,556,151379.817108155,-41930.1113230387
32,1496,305,554,151380.817108155,-41932.1113230387
32,1496,306,551,151381.817108155,-41935.1113230387
32,1496,313,526,151388.817108155,-41960.1113230387
32,1496,314,517,151389.817108155,-41969.1113230387
32,1496,314,516,151389.817108155,-41970.1113230387
32,1496,313,514,151388.817108155,-41972.1113230387
32,1496,311,512,151386.817108155,-41974.1113230387
32,1496,309,511,151384.817108155,-41975.1113230387
32,1496,304,509,151379.817108155,-41977.1113230387
32,1496,295,506,151370.817108155,-41980.1113230387
32,1496,291,505,151366.817108155,-41981.1113230387
32,1496,288,505,151363.817108155,-41981.1113230387
32,1496,274,507,151349.817108155,-41979.1113230387
32,1496,270,509,151345.817108155,-41977.1113230387
32,1496,257,522,151332.817108155,-41964.1113230387
32,1496,246,544,151321.817108155,-41942.1113230387
32,1496,245,550,151320.817108155,-41936.1113230387
32,1496,244,559,151319.817108155,-41927.1113230387
32,1496,244,567,151319.817108155,-41919.1113230387
32,1496,247,573,151322.817108155,-41913.1113230387
32,1496,258,575,151333.817108155,-41911.1113230387
32,1497,3404,569,154479.817108155,-41917.1113230387
32,1497,3407,567,154482.817108155,-41919.1113230387
32,1497,3416,558,154491.817108155,-41928.1113230387
32,1497,3429,544,154504.817108155,-41942.1113230387
32,1497,3430,542,154505.817108155,-41944.1113230387
32,1497,3433,529,154508.817108155,-41957.1113230387
32,1497,3433,503,154508.817108155,-41983.1113230387
32,1497,3432,501,154507.817108155,-41985.1113230387
32,1497,3416,501,154491.817108155,-41985.1113230387
32,1497,3393,503,154468.817108155,-41983.1113230387
32,1497,3391,504,154466.817108155,-41982.1113230387
32,1497,3387,508,154462.817108155,-41978.1113230387
32,1497,3381,519,154456.817108155,-41967.1113230387
32,1497,3381,521,154456.817108155,-41965.1113230387
32,1497,3384,532,154459.817108155,-41954.1113230387
32,1497,3398,563,154473.817108155,-41923.1113230387
32,1497,3399,565,154474.817108155,-41921.1113230387
32,1497,3401,568,154476.817108155,-41918.1113230387
32,1497,3402,569,154477.817108155,-41917.1113230387
32,1498,828,568,151903.817108155,-41918.1113230387
32,1498,833,567,151908.817108155,-41919.1113230387
32,1498,836,566,151911.817108155,-41920.1113230387
32,1498,838,565,151913.817108155,-41921.1113230387
32,1498,843,560,151918.817108155,-41926.1113230387
32,1498,844,558,151919.817108155,-41928.1113230387
32,1498,845,555,151920.817108155,-41931.1113230387
32,1498,846,550,151921.817108155,-41936.1113230387
32,1498,846,546,151921.817108155,-41940.1113230387
32,1498,819,477,151894.817108155,-42009.1113230387
32,1498,797,421,151872.817108155,-42065.1113230387
32,1498,796,419,151871.817108155,-42067.1113230387
32,1498,782,395,151857.817108155,-42091.1113230387
32,1498,770,383,151845.817108155,-42103.1113230387
32,1498,768,382,151843.817108155,-42104.1113230387
32,1498,765,381,151840.817108155,-42105.1113230387
32,1498,760,380,151835.817108155,-42106.1113230387
32,1498,755,381,151830.817108155,-42105.1113230387
32,1498,752,382,151827.817108155,-42104.1113230387
32,1498,750,383,151825.817108155,-42103.1113230387
32,1498,741,392,151816.817108155,-42094.1113230387
32,1498,740,394,151815.817108155,-42092.1113230387
32,1498,739,397,151814.817108155,-42089.1113230387
32,1498,738,402,151813.817108155,-42084.1113230387
32,1498,738,407,151813.817108155,-42079.1113230387
32,1498,742,429,151817.817108155,-42057.1113230387
32,1498,743,434,151818.817108155,-42052.1113230387
32,1498,746,443,151821.817108155,-42043.1113230387
32,1498,797,545,151872.817108155,-41941.1113230387
32,1498,801,551,151876.817108155,-41935.1113230387
32,1498,815,565,151890.817108155,-41921.1113230387
32,1498,817,566,151892.817108155,-41920.1113230387
32,1498,820,567,151895.817108155,-41919.1113230387
32,1498,825,568,151900.817108155,-41918.1113230387
32,1499,3341,553,154416.817108155,-41933.1113230387
32,1499,3346,548,154421.817108155,-41938.1113230387
32,1499,3363,530,154438.817108155,-41956.1113230387
32,1499,3365,527,154440.817108155,-41959.1113230387
32,1499,3366,525,154441.817108155,-41961.1113230387
32,1499,3366,521,154441.817108155,-41965.1113230387
32,1499,3348,510,154423.817108155,-41976.1113230387
32,1499,3334,503,154409.817108155,-41983.1113230387
32,1499,3333,503,154408.817108155,-41983.1113230387
32,1499,3332,508,154407.817108155,-41978.1113230387
32,1499,3330,525,154405.817108155,-41961.1113230387
32,1499,3330,526,154405.817108155,-41960.1113230387
32,1499,3336,546,154411.817108155,-41940.1113230387
32,1499,3340,553,154415.817108155,-41933.1113230387
32,1500,3118,544,154193.817108155,-41942.1113230387
32,1500,3121,543,154196.817108155,-41943.1113230387
32,1500,3125,541,154200.817108155,-41945.1113230387
32,1500,3126,540,154201.817108155,-41946.1113230387
32,1500,3126,499,154201.817108155,-41987.1113230387
32,1500,3125,492,154200.817108155,-41994.1113230387
32,1500,3123,485,154198.817108155,-42001.1113230387
32,1500,3122,484,154197.817108155,-42002.1113230387
32,1500,3117,484,154192.817108155,-42002.1113230387
32,1500,3095,490,154170.817108155,-41996.1113230387
32,1500,3086,493,154161.817108155,-41993.1113230387
32,1500,3078,498,154153.817108155,-41988.1113230387
32,1500,3077,501,154152.817108155,-41985.1113230387
32,1500,3076,506,154151.817108155,-41980.1113230387
32,1500,3076,513,154151.817108155,-41973.1113230387
32,1500,3077,518,154152.817108155,-41968.1113230387
32,1500,3078,521,154153.817108155,-41965.1113230387
32,1500,3083,531,154158.817108155,-41955.1113230387
32,1500,3097,545,154172.817108155,-41941.1113230387
32,1500,3103,548,154178.817108155,-41938.1113230387
32,1501,2064,539,153139.817108155,-41947.1113230387
32,1501,2065,538,153140.817108155,-41948.1113230387
32,1501,2066,536,153141.817108155,-41950.1113230387
32,1501,2067,530,153142.817108155,-41956.1113230387
32,1501,2068,522,153143.817108155,-41964.1113230387
32,1501,2068,504,153143.817108155,-41982.1113230387
32,1501,2060,478,153135.817108155,-42008.1113230387
32,1501,2057,471,153132.817108155,-42015.1113230387
32,1501,2056,469,153131.817108155,-42017.1113230387
32,1501,2050,466,153125.817108155,-42020.1113230387
32,1501,2047,465,153122.817108155,-42021.1113230387
32,1501,2027,474,153102.817108155,-42012.1113230387
32,1501,2014,484,153089.817108155,-42002.1113230387
32,1501,2008,490,153083.817108155,-41996.1113230387
32,1501,2006,493,153081.817108155,-41993.1113230387
32,1501,2006,495,153081.817108155,-41991.1113230387
32,1501,2007,499,153082.817108155,-41987.1113230387
32,1501,2010,510,153085.817108155,-41976.1113230387
32,1501,2012,514,153087.817108155,-41972.1113230387
32,1501,2014,516,153089.817108155,-41970.1113230387
32,1501,2028,528,153103.817108155,-41958.1113230387
32,1501,2034,532,153109.817108155,-41954.1113230387
32,1501,2038,534,153113.817108155,-41952.1113230387
32,1501,2060,539,153135.817108155,-41947.1113230387
32,1502,857,547,151932.817108155,-41939.1113230387
32,1502,862,546,151937.817108155,-41940.1113230387
32,1502,865,545,151940.817108155,-41941.1113230387
32,1502,867,544,151942.817108155,-41942.1113230387
32,1502,876,535,151951.817108155,-41951.1113230387
32,1502,881,525,151956.817108155,-41961.1113230387
32,1502,881,505,151956.817108155,-41981.1113230387
32,1502,879,484,151954.817108155,-42002.1113230387
32,1502,876,472,151951.817108155,-42014.1113230387
32,1502,875,470,151950.817108155,-42016.1113230387
32,1502,866,454,151941.817108155,-42032.1113230387
32,1502,863,450,151938.817108155,-42036.1113230387
32,1502,857,444,151932.817108155,-42042.1113230387
32,1502,813,425,151888.817108155,-42061.1113230387
32,1502,799,425,151874.817108155,-42061.1113230387
32,1502,799,428,151874.817108155,-42058.1113230387
32,1502,800,432,151875.817108155,-42054.1113230387
32,1502,802,439,151877.817108155,-42047.1113230387
32,1502,835,523,151910.817108155,-41963.1113230387
32,1502,839,532,151914.817108155,-41954.1113230387
32,1502,842,538,151917.817108155,-41948.1113230387
32,1502,845,543,151920.817108155,-41943.1113230387
32,1502,846,544,151921.817108155,-41942.1113230387
32,1502,848,545,151923.817108155,-41941.1113230387
32,1502,851,546,151926.817108155,-41940.1113230387
32,1502,856,547,151931.817108155,-41939.1113230387
32,1503,1404,523,152479.817108155,-41963.1113230387
32,1503,1419,520,152494.817108155,-41966.1113230387
32,1503,1423,519,152498.817108155,-41967.1113230387
32,1503,1442,514,152517.817108155,-41972.1113230387
32,1503,1443,512,152518.817108155,-41974.1113230387
32,1503,1449,497,152524.817108155,-41989.1113230387
32,1503,1451,484,152526.817108155,-42002.1113230387
32,1503,1451,476,152526.817108155,-42010.1113230387
32,1503,1450,475,152525.817108155,-42011.1113230387
32,1503,1420,454,152495.817108155,-42032.1113230387
32,1503,1416,452,152491.817108155,-42034.1113230387
32,1503,1411,450,152486.817108155,-42036.1113230387
32,1503,1405,448,152480.817108155,-42038.1113230387
32,1503,1401,447,152476.817108155,-42039.1113230387
32,1503,1396,447,152471.817108155,-42039.1113230387
32,1503,1395,451,152470.817108155,-42035.1113230387
32,1503,1392,465,152467.817108155,-42021.1113230387
32,1503,1387,496,152462.817108155,-41990.1113230387
32,1503,1387,515,152462.817108155,-41971.1113230387
32,1503,1391,519,152466.817108155,-41967.1113230387
32,1503,1399,523,152474.817108155,-41963.1113230387
32,1504,3407,504,154482.817108155,-41982.1113230387
32,1504,3432,500,154507.817108155,-41986.1113230387
32,1504,3433,499,154508.817108155,-41987.1113230387
32,1504,3439,475,154514.817108155,-42011.1113230387
32,1504,3440,470,154515.817108155,-42016.1113230387
32,1504,3444,444,154519.817108155,-42042.1113230387
32,1504,3444,432,154519.817108155,-42054.1113230387
32,1504,3443,427,154518.817108155,-42059.1113230387
32,1504,3442,424,154517.817108155,-42062.1113230387
32,1504,3439,418,154514.817108155,-42068.1113230387
32,1504,3429,408,154504.817108155,-42078.1113230387
32,1504,3425,408,154500.817108155,-42078.1113230387
32,1504,3416,412,154491.817108155,-42074.1113230387
32,1504,3404,418,154479.817108155,-42068.1113230387
32,1504,3391,426,154466.817108155,-42060.1113230387
32,1504,3381,434,154456.817108155,-42052.1113230387
32,1504,3376,439,154451.817108155,-42047.1113230387
32,1504,3376,446,154451.817108155,-42040.1113230387
32,1504,3393,501,154468.817108155,-41985.1113230387
32,1504,3394,502,154469.817108155,-41984.1113230387
32,1504,3402,504,154477.817108155,-41982.1113230387
32,1505,213,499,151288.817108155,-41987.1113230387
32,1505,234,498,151309.817108155,-41988.1113230387
32,1505,239,497,151314.817108155,-41989.1113230387
32,1505,242,496,151317.817108155,-41990.1113230387
32,1505,248,493,151323.817108155,-41993.1113230387
32,1505,258,483,151333.817108155,-42003.1113230387
32,1505,261,477,151336.817108155,-42009.1113230387
32,1505,263,472,151338.817108155,-42014.1113230387
32,1505,274,439,151349.817108155,-42047.1113230387
32,1505,274,437,151349.817108155,-42049.1113230387
32,1505,271,434,151346.817108155,-42052.1113230387
32,1505,268,432,151343.817108155,-42054.1113230387
32,1505,264,430,151339.817108155,-42056.1113230387
32,1505,240,424,151315.817108155,-42062.1113230387
32,1505,231,422,151306.817108155,-42064.1113230387
32,1505,224,421,151299.817108155,-42065.1113230387
32,1505,216,421,151291.817108155,-42065.1113230387
32,1505,181,466,151256.817108155,-42020.1113230387
32,1505,180,468,151255.817108155,-42018.1113230387
32,1505,179,471,151254.817108155,-42015.1113230387
32,1505,178,476,151253.817108155,-42010.1113230387
32,1505,178,479,151253.817108155,-42007.1113230387
32,1505,179,484,151254.817108155,-42002.1113230387
32,1505,180,487,151255.817108155,-41999.1113230387
32,1505,181,489,151256.817108155,-41997.1113230387
32,1505,189,497,151264.817108155,-41989.1113230387
32,1505,191,498,151266.817108155,-41988.1113230387
32,1505,194,499,151269.817108155,-41987.1113230387
32,1506,3626,496,154701.817108155,-41990.1113230387
32,1506,3638,494,154713.817108155,-41992.1113230387
32,1506,3643,493,154718.817108155,-41993.1113230387
32,1506,3646,492,154721.817108155,-41994.1113230387
32,1506,3652,489,154727.817108155,-41997.1113230387
32,1506,3661,480,154736.817108155,-42006.1113230387
32,1506,3667,472,154742.817108155,-42014.1113230387
32,1506,3670,466,154745.817108155,-42020.1113230387
32,1506,3671,463,154746.817108155,-42023.1113230387
32,1506,3672,458,154747.817108155,-42028.1113230387
32,1506,3672,442,154747.817108155,-42044.1113230387
32,1506,3671,437,154746.817108155,-42049.1113230387
32,1506,3666,422,154741.817108155,-42064.1113230387
32,1506,3661,412,154736.817108155,-42074.1113230387
32,1506,3650,401,154725.817108155,-42085.1113230387
32,1506,3648,400,154723.817108155,-42086.1113230387
32,1506,3645,399,154720.817108155,-42087.1113230387
32,1506,3640,398,154715.817108155,-42088.1113230387
32,1506,3632,398,154707.817108155,-42088.1113230387
32,1506,3627,399,154702.817108155,-42087.1113230387
32,1506,3624,400,154699.817108155,-42086.1113230387
32,1506,3610,407,154685.817108155,-42079.1113230387
32,1506,3597,420,154672.817108155,-42066.1113230387
32,1506,3592,430,154667.817108155,-42056.1113230387
32,1506,3589,439,154664.817108155,-42047.1113230387
32,1506,3588,444,154663.817108155,-42042.1113230387
32,1506,3588,461,154663.817108155,-42025.1113230387
32,1506,3589,466,154664.817108155,-42020.1113230387
32,1506,3590,469,154665.817108155,-42017.1113230387
32,1506,3593,475,154668.817108155,-42011.1113230387
32,1506,3611,493,154686.817108155,-41993.1113230387
32,1506,3613,494,154688.817108155,-41992.1113230387
32,1506,3616,495,154691.817108155,-41991.1113230387
32,1506,3621,496,154696.817108155,-41990.1113230387
32,1507,180,466,151255.817108155,-42020.1113230387
32,1507,188,460,151263.817108155,-42026.1113230387
32,1507,191,457,151266.817108155,-42029.1113230387
32,1507,196,451,151271.817108155,-42035.1113230387
32,1507,206,437,151281.817108155,-42049.1113230387
32,1507,210,431,151285.817108155,-42055.1113230387
32,1507,213,426,151288.817108155,-42060.1113230387
32,1507,215,422,151290.817108155,-42064.1113230387
32,1507,215,419,151290.817108155,-42067.1113230387
32,1507,210,409,151285.817108155,-42077.1113230387
32,1507,201,394,151276.817108155,-42092.1113230387
32,1507,198,390,151273.817108155,-42096.1113230387
32,1507,196,388,151271.817108155,-42098.1113230387
32,1507,188,391,151263.817108155,-42095.1113230387
32,1507,170,400,151245.817108155,-42086.1113230387
32,1507,153,441,151228.817108155,-42045.1113230387
32,1507,153,442,151228.817108155,-42044.1113230387
32,1507,154,445,151229.817108155,-42041.1113230387
32,1507,156,449,151231.817108155,-42037.1113230387
32,1507,159,453,151234.817108155,-42033.1113230387
32,1507,164,459,151239.817108155,-42027.1113230387
32,1507,167,462,151242.817108155,-42024.1113230387
32,1507,171,464,151246.817108155,-42022.1113230387
32,1507,174,465,151249.817108155,-42021.1113230387
32,1507,179,466,151254.817108155,-42020.1113230387
32,1508,839,446,151914.817108155,-42040.1113230387
32,1508,853,444,151928.817108155,-42042.1113230387
32,1508,856,443,151931.817108155,-42043.1113230387
32,1508,856,437,151931.817108155,-42049.1113230387
32,1508,853,423,151928.817108155,-42063.1113230387
32,1508,851,416,151926.817108155,-42070.1113230387
32,1508,829,389,151904.817108155,-42097.1113230387
32,1508,797,366,151872.817108155,-42120.1113230387
32,1508,796,366,151871.817108155,-42120.1113230387
32,1508,794,367,151869.817108155,-42119.1113230387
32,1508,789,372,151864.817108155,-42114.1113230387
32,1508,784,382,151859.817108155,-42104.1113230387
32,1508,783,385,151858.817108155,-42101.1113230387
32,1508,782,390,151857.817108155,-42096.1113230387
32,1508,782,393,151857.817108155,-42093.1113230387
32,1508,784,399,151859.817108155,-42087.1113230387
32,1508,788,407,151863.817108155,-42079.1113230387
32,1508,798,423,151873.817108155,-42063.1113230387
32,1508,824,442,151899.817108155,-42044.1113230387
32,1508,828,444,151903.817108155,-42042.1113230387
32,1508,838,446,151913.817108155,-42040.1113230387
32,1509,887,453,151962.817108155,-42033.1113230387
32,1509,897,445,151972.817108155,-42041.1113230387
32,1509,904,438,151979.817108155,-42048.1113230387
32,1509,913,426,151988.817108155,-42060.1113230387
32,1509,913,423,151988.817108155,-42063.1113230387
32,1509,901,397,151976.817108155,-42089.1113230387
32,1509,895,387,151970.817108155,-42099.1113230387
32,1509,881,366,151956.817108155,-42120.1113230387
32,1509,880,365,151955.817108155,-42121.1113230387
32,1509,876,365,151951.817108155,-42121.1113230387
32,1509,875,366,151950.817108155,-42120.1113230387
32,1509,871,373,151946.817108155,-42113.1113230387
32,1509,869,377,151944.817108155,-42109.1113230387
32,1509,851,415,151926.817108155,-42071.1113230387
32,1509,857,442,151932.817108155,-42044.1113230387
32,1509,858,444,151933.817108155,-42042.1113230387
32,1509,867,455,151942.817108155,-42031.1113230387
32,1509,869,456,151944.817108155,-42030.1113230387
