"fov","cellID","cell","x_local_px","y_local_px","x_global_px","y_global_px"
344,1137,"c_1_344_1137",3802,2142,5820.9240436554,2118.94934376081
344,1137,"c_1_344_1137",3810,2106,5828.94285519918,2155.03349900246
344,1137,"c_1_344_1137",3812,2102,5830.94755808512,2159.04290477435
344,1137,"c_1_344_1137",3814,2100,5832.95226097107,2161.04760766029
344,1137,"c_1_344_1137",3818,2098,5836.96166674296,2163.05231054624
344,1137,"c_1_344_1137",3830,2094,5848.98988405864,2167.06171631813
344,1137,"c_1_344_1137",3838,2092,5857.00869560242,2169.06641920408
344,1137,"c_1_344_1137",3861,2092,5880.06228208542,2169.06641920408
344,1137,"c_1_344_1137",3869,2108,5888.0810936292,2153.02879611651
344,1138,"c_1_344_1138",3684,2133,5702.64806350072,2127.97025839488
344,1138,"c_1_344_1138",3678,2136,5696.63395484289,2124.96320406596
344,1138,"c_1_344_1138",3628,2139,5646.51687939962,2121.95639808973
344,1138,"c_1_344_1138",3624,2137,5642.50747362773,2123.96085262299
344,1138,"c_1_344_1138",3622,2135,5640.50277074178,2125.96555550893
344,1138,"c_1_344_1138",3616,2117,5634.48866208394,2144.00788148244
344,1138,"c_1_344_1138",3616,2116,5634.48866208394,2145.01023292542
344,1138,"c_1_344_1138",3634,2102,5652.53098805746,2159.04290477435
344,1138,"c_1_344_1138",3640,2098,5658.54509671529,2163.05231054624
344,1138,"c_1_344_1138",3652,2096,5670.57331403097,2165.05701343219
344,1138,"c_1_344_1138",3655,2096,5673.57987165451,2165.05701343219
344,1138,"c_1_344_1138",3659,2098,5677.5892774264,2163.05231054624
344,1138,"c_1_344_1138",3665,2104,5683.60338608424,2157.0382018884
344,1138,"c_1_344_1138",3683,2131,5701.64571205775,2129.97496128082
344,1139,"c_1_344_1139",2411,2166,4426.66759093603,2094.89315748215
344,1139,"c_1_344_1139",2342,2181,4357.50633478165,2079.8580100139
344,1139,"c_1_344_1139",2336,2179,4351.49222612381,2081.8625887235
344,1139,"c_1_344_1139",2332,2177,4347.48282035192,2083.86729160945
344,1139,"c_1_344_1139",2326,2173,4341.46871169408,2087.87669738134
344,1139,"c_1_344_1139",2318,2167,4333.4499001503,2093.89080603917
344,1139,"c_1_344_1139",2312,2161,4327.43579149246,2099.90466634433
344,1139,"c_1_344_1139",2300,2143,4315.40757417679,2117.94699231784
344,1139,"c_1_344_1139",2298,2139,4313.40287129084,2121.95639808973
344,1139,"c_1_344_1139",2298,2128,4313.40287129084,2132.98201560974
344,1139,"c_1_344_1139",2304,2124,4319.41697994868,2136.99142138163
344,1139,"c_1_344_1139",2342,2100,4357.50633478165,2161.04760766029
344,1139,"c_1_344_1139",2346,2098,4361.51524384817,2163.05231054624
344,1139,"c_1_344_1139",2353,2098,4368.53170394897,2163.05231054624
344,1140,"c_1_344_1140",3397,2142,5414.97617959976,2118.94934376081
344,1140,"c_1_344_1140",3360,2180,5377.88967291514,2080.86023728053
344,1140,"c_1_344_1140",3354,2177,5371.8755642573,2083.86729160945
344,1140,"c_1_344_1140",3348,2173,5365.86145559947,2087.87669738134
344,1140,"c_1_344_1140",3340,2167,5357.84264405569,2093.89080603917
344,1140,"c_1_344_1140",3331,2158,5348.82148106893,2102.91172067324
344,1140,"c_1_344_1140",3321,2146,5338.7979666392,2114.93993798892
344,1140,"c_1_344_1140",3316,2136,5333.78620942434,2124.96320406596
344,1140,"c_1_344_1140",3315,2133,5332.78385798136,2127.97025839488
344,1140,"c_1_344_1140",3314,2128,5331.78200324377,2132.98201560974
344,1140,"c_1_344_1140",3314,2123,5331.78200324377,2137.99377282461
344,1140,"c_1_344_1140",3316,2121,5333.78620942434,2139.99847571055
344,1140,"c_1_344_1140",3380,2100,5397.93620506922,2161.04760766029
344,1140,"c_1_344_1140",3383,2100,5400.94325939814,2161.04760766029
344,1140,"c_1_344_1140",3385,2102,5402.94796228409,2159.04290477435
344,1141,"c_1_344_1141",4077,2156,6096.56820694606,2104.91642355919
344,1141,"c_1_344_1141",4026,2169,6045.44878005982,2091.88610315323
344,1141,"c_1_344_1141",4026,2168,6045.44878005982,2092.8884545962
344,1141,"c_1_344_1141",4028,2126,6047.45348294576,2134.98671849569
344,1141,"c_1_344_1141",4030,2108,6049.45818583171,2153.02879611651
344,1141,"c_1_344_1141",4032,2102,6051.46288871765,2159.04290477435
344,1141,"c_1_344_1141",4039,2102,6058.47934881846,2159.04290477435
344,1141,"c_1_344_1141",4061,2106,6080.53058385849,2155.03349900246
344,1141,"c_1_344_1141",4065,2110,6084.53998963038,2151.02409323057
344,1141,"c_1_344_1141",4067,2114,6086.54469251633,2147.01493581136
344,1141,"c_1_344_1141",4071,2126,6090.55409828822,2134.98671849569
344,1141,"c_1_344_1141",4075,2144,6094.56350406011,2116.94464087486
344,1142,"c_1_344_1142",3775,2140,5793.8610514005,2120.95404664675
344,1142,"c_1_344_1142",3746,2177,5764.79335625966,2083.86729160945
344,1142,"c_1_344_1142",3742,2175,5760.78395048777,2085.87199449539
344,1142,"c_1_344_1142",3736,2171,5754.76984182994,2089.88140026728
344,1142,"c_1_344_1142",3722,2159,5740.73692162832,2101.90936923027
344,1142,"c_1_344_1142",3691,2132,5709.66452360153,2128.97260983785
344,1142,"c_1_344_1142",3691,2131,5709.66452360153,2129.97496128082
344,1142,"c_1_344_1142",3692,2128,5710.66687504451,2132.98201560974
344,1142,"c_1_344_1142",3716,2104,5734.72281297048,2157.0382018884
344,1142,"c_1_344_1142",3721,2104,5739.73457018534,2157.0382018884
344,1142,"c_1_344_1142",3727,2106,5745.74867884318,2155.03349900246
344,1142,"c_1_344_1142",3731,2108,5749.75808461507,2153.02879611651
344,1142,"c_1_344_1142",3743,2116,5761.78630193075,2145.01023292542
344,1143,"c_1_344_1143",2757,2201,4773.47771326701,2059.81110533079
344,1143,"c_1_344_1143",2693,2235,4709.32771762212,2025.73152879874
344,1143,"c_1_344_1143",2690,2234,4706.3206632932,2026.73388024171
344,1143,"c_1_344_1143",2688,2233,4704.31596040726,2027.73623168469
344,1143,"c_1_344_1143",2664,2213,4680.26002248128,2047.78301219145
344,1143,"c_1_344_1143",2633,2182,4649.1876244545,2078.85565857093
344,1143,"c_1_344_1143",2632,2180,4648.18527301153,2080.86023728053
344,1143,"c_1_344_1143",2631,2177,4647.18292156855,2083.86729160945
344,1143,"c_1_344_1143",2629,2169,4645.17821868261,2091.88610315323
344,1143,"c_1_344_1143",2628,2164,4644.17586723963,2096.89786036809
344,1143,"c_1_344_1143",2628,2163,4644.17586723963,2097.90021181107
344,1143,"c_1_344_1143",2629,2158,4645.17821868261,2102.91172067324
344,1143,"c_1_344_1143",2630,2155,4646.18057012558,2105.91877500216
344,1143,"c_1_344_1143",2646,2119,4662.21769650777,2142.0031785965
344,1143,"c_1_344_1143",2647,2117,4663.22004795075,2144.00788148244
344,1143,"c_1_344_1143",2659,2105,4675.24826526642,2156.03585044543
344,1143,"c_1_344_1143",2669,2100,4685.27177969615,2161.04760766029
344,1143,"c_1_344_1143",2672,2099,4688.27883402507,2162.04995910327
344,1143,"c_1_344_1143",2677,2098,4693.29059123993,2163.05231054624
344,1143,"c_1_344_1143",2682,2098,4698.30234845479,2163.05231054624
344,1143,"c_1_344_1143",2706,2102,4722.35828638077,2159.04290477435
344,1143,"c_1_344_1143",2708,2103,4724.36298926671,2158.04055333138
344,1143,"c_1_344_1143",2711,2106,4727.37004359563,2155.03349900246
344,1143,"c_1_344_1143",2716,2112,4732.3818008105,2149.01939034462
344,1143,"c_1_344_1143",2719,2116,4735.38885513942,2145.01023292542
344,1143,"c_1_344_1143",2726,2126,4742.40531524023,2134.98671849569
344,1143,"c_1_344_1143",2731,2134,4747.41707245509,2126.9679069519
344,1144,"c_1_344_1144",1900,2192,3914.47121898333,2068.8321441412
344,1144,"c_1_344_1144",1872,2228,3886.40562693278,2032.74786472321
344,1144,"c_1_344_1144",1867,2227,3881.3941180706,2033.75021616618
344,1144,"c_1_344_1144",1864,2226,3878.38706374168,2034.75256760915
344,1144,"c_1_344_1144",1860,2224,3874.37765796979,2036.7572704951
344,1144,"c_1_344_1144",1815,2168,3829.27233974139,2092.8884545962
344,1144,"c_1_344_1144",1807,2158,3821.25352819761,2102.91172067324
344,1144,"c_1_344_1144",1806,2156,3820.25117675463,2104.91642355919
344,1144,"c_1_344_1144",1805,2153,3819.24882531166,2107.92347788811
344,1144,"c_1_344_1144",1804,2148,3818.24647386869,2112.93523510297
344,1144,"c_1_344_1144",1804,2139,3818.24647386869,2121.95639808973
344,1144,"c_1_344_1144",1805,2134,3819.24882531166,2126.9679069519
344,1144,"c_1_344_1144",1806,2131,3820.25117675463,2129.97496128082
344,1144,"c_1_344_1144",1807,2129,3821.25352819761,2131.97966416677
344,1144,"c_1_344_1144",1811,2124,3825.2629339695,2136.99142138163
344,1144,"c_1_344_1144",1816,2119,3830.27469118436,2142.0031785965
344,1144,"c_1_344_1144",1819,2117,3833.28174551328,2144.00788148244
344,1144,"c_1_344_1144",1821,2116,3835.28644839923,2145.01023292542
344,1144,"c_1_344_1144",1822,2116,3836.28855148951,2145.01023292542
344,1144,"c_1_344_1144",1827,2117,3841.30030870438,2144.00788148244
344,1144,"c_1_344_1144",1835,2119,3849.31912024816,2142.0031785965
344,1144,"c_1_344_1144",1838,2120,3852.32617457708,2141.00082715352
344,1144,"c_1_344_1144",1847,2124,3861.34708921115,2136.99142138163
344,1144,"c_1_344_1144",1853,2128,3867.36119786898,2132.98201560974
344,1144,"c_1_344_1144",1881,2156,3895.42678991954,2104.91642355919
344,1144,"c_1_344_1144",1897,2182,3911.46416465441,2078.85565857093
344,1144,"c_1_344_1144",1898,2184,3912.46651609739,2076.85095568498
344,1144,"c_1_344_1144",1899,2187,3913.46886754036,2073.84390135606
344,1145,"c_1_344_1145",2537,2160,4552.96287933985,2100.9070177873
344,1145,"c_1_344_1145",2512,2225,4527.90409326553,2035.75491905212
344,1145,"c_1_344_1145",2510,2223,4525.89939037959,2037.75962193807
344,1145,"c_1_344_1145",2500,2211,4515.87587594986,2049.7877150774
344,1145,"c_1_344_1145",2472,2171,4487.81053225199,2089.88140026728
344,1145,"c_1_344_1145",2472,2168,4487.81053225199,2092.8884545962
344,1145,"c_1_344_1145",2474,2150,4489.81523513794,2110.93053221703
344,1145,"c_1_344_1145",2476,2134,4491.81993802389,2126.9679069519
344,1145,"c_1_344_1145",2478,2126,4493.82464090983,2134.98671849569
344,1145,"c_1_344_1145",2484,2117,4499.83874956767,2144.00788148244
344,1145,"c_1_344_1145",2485,2116,4500.84110101064,2145.01023292542
344,1145,"c_1_344_1145",2487,2115,4502.84580389659,2146.01258436839
344,1145,"c_1_344_1145",2500,2112,4515.87587594986,2149.01939034462
344,1145,"c_1_344_1145",2530,2135,4545.94641923904,2125.96555550893
344,1145,"c_1_344_1145",2534,2139,4549.95582501094,2121.95639808973
344,1146,"c_1_344_1146",2991,2151,5008.02546739578,2109.92818077405
344,1146,"c_1_344_1146",2952,2203,4968.93425782522,2057.80640244484
344,1146,"c_1_344_1146",2946,2199,4962.92014916738,2061.81580821673
344,1146,"c_1_344_1146",2916,2169,4932.85010258357,2091.88610315323
344,1146,"c_1_344_1146",2912,2163,4928.84069681168,2097.90021181107
344,1146,"c_1_344_1146",2912,2152,4928.84069681168,2108.92582933108
344,1146,"c_1_344_1146",2914,2140,4930.84539969762,2120.95404664675
344,1146,"c_1_344_1146",2916,2130,4932.85010258357,2130.9773127238
344,1146,"c_1_344_1146",2926,2115,4942.87312030792,2146.01258436839
344,1146,"c_1_344_1146",2928,2113,4944.87782319387,2148.01703890165
344,1146,"c_1_344_1146",2933,2112,4949.88958040873,2149.01939034462
344,1146,"c_1_344_1146",2938,2112,4954.9013376236,2149.01939034462
344,1146,"c_1_344_1146",2943,2113,4959.91309483846,2148.01703890165
344,1146,"c_1_344_1146",2946,2114,4962.92014916738,2147.01493581136
344,1146,"c_1_344_1146",2948,2115,4964.92485205333,2146.01258436839
344,1146,"c_1_344_1146",2978,2133,4994.99489863714,2127.97025839488
344,1146,"c_1_344_1146",2987,2142,5004.01606162389,2118.94934376081
344,1146,"c_1_344_1146",2990,2148,5007.02311595281,2112.93523510297
344,1147,"c_1_344_1147",3473,2142,5491.15389585495,2118.94934376081
344,1147,"c_1_344_1147",3442,2193,5460.08149782817,2067.82991687457
344,1147,"c_1_344_1147",3434,2185,5452.06268628438,2075.84860424201
344,1147,"c_1_344_1147",3426,2173,5444.0438747406,2087.87669738134
344,1147,"c_1_344_1147",3420,2163,5438.02976608277,2097.90021181107
344,1147,"c_1_344_1147",3416,2155,5434.02036031087,2105.91877500216
344,1147,"c_1_344_1147",3416,2154,5434.02036031087,2106.92112644513
344,1147,"c_1_344_1147",3418,2152,5436.02506319682,2108.92582933108
344,1147,"c_1_344_1147",3424,2148,5442.03917185466,2112.93523510297
344,1147,"c_1_344_1147",3440,2140,5458.07679494222,2120.95404664675
344,1147,"c_1_344_1147",3462,2130,5480.12802998225,2130.9773127238
344,1147,"c_1_344_1147",3465,2130,5483.13508431117,2130.9773127238
344,1147,"c_1_344_1147",3467,2132,5485.13978719711,2128.97260983785
344,1147,"c_1_344_1147",3471,2138,5489.14919296901,2122.9587495327
344,1148,"c_1_344_1148",3595,2182,5613.43977848689,2078.85565857093
344,1148,"c_1_344_1148",3540,2201,5558.31094582876,2059.81110533079
344,1148,"c_1_344_1148",3514,2187,5532.24980831146,2073.84390135606
344,1148,"c_1_344_1148",3508,2161,5526.236196359,2099.90466634433
344,1148,"c_1_344_1148",3508,2160,5526.236196359,2100.9070177873
344,1148,"c_1_344_1148",3530,2136,5548.28743139903,2124.96320406596
344,1148,"c_1_344_1148",3534,2134,5552.29683717092,2126.9679069519
344,1148,"c_1_344_1148",3582,2132,5600.40920972824,2128.97260983785
344,1148,"c_1_344_1148",3583,2132,5601.41156117121,2128.97260983785
344,1148,"c_1_344_1148",3593,2172,5611.43507560094,2088.87904882431
344,1149,"c_1_344_1149",2792,2166,4808.55951706568,2094.89315748215
344,1149,"c_1_344_1149",2757,2200,4773.47771326701,2060.81345677376
344,1149,"c_1_344_1149",2743,2193,4759.44479306539,2067.82991687457
344,1149,"c_1_344_1149",2740,2191,4756.43773873647,2069.83449558417
344,1149,"c_1_344_1149",2734,2179,4750.42363007863,2081.8625887235
344,1149,"c_1_344_1149",2728,2161,4744.41001812617,2099.90466634433
344,1149,"c_1_344_1149",2728,2144,4744.41001812617,2116.94464087486
344,1149,"c_1_344_1149",2732,2134,4748.41892719269,2126.9679069519
344,1149,"c_1_344_1149",2758,2134,4774.48006470998,2126.9679069519
344,1149,"c_1_344_1149",2778,2136,4794.52709356944,2124.96320406596
344,1149,"c_1_344_1149",2781,2140,4797.53365119298,2120.95404664675
344,1149,"c_1_344_1149",2785,2146,4801.54305696487,2114.93993798892
344,1149,"c_1_344_1149",2788,2152,4804.55011129379,2108.92582933108
344,1149,"c_1_344_1149",2791,2161,4807.55716562271,2099.90466634433
344,1150,"c_1_344_1150",3741,2174,5759.7815990448,2086.87434593837
344,1150,"c_1_344_1150",3711,2238,5729.71105575562,2022.72447446982
344,1150,"c_1_344_1150",3686,2264,5704.65276638667,1996.66358530521
344,1150,"c_1_344_1150",3680,2262,5698.63865772883,1998.66828819116
344,1150,"c_1_344_1150",3677,2260,5695.63160339991,2000.67299107711
344,1150,"c_1_344_1150",3673,2257,5691.62219762802,2003.68004540602
344,1150,"c_1_344_1150",3672,2256,5690.61984618505,2004.682396849
344,1150,"c_1_344_1150",3668,2245,5686.61044041316,2015.70813854535
344,1150,"c_1_344_1150",3658,2189,5676.58692598343,2071.83919847012
344,1150,"c_1_344_1150",3658,2188,5676.58692598343,2072.84154991309
344,1150,"c_1_344_1150",3678,2140,5696.63395484289,2120.95404664675
344,1150,"c_1_344_1150",3684,2134,5702.64806350072,2126.9679069519
344,1150,"c_1_344_1150",3686,2133,5704.65276638667,2127.97025839488
344,1150,"c_1_344_1150",3692,2133,5710.66687504451,2127.97025839488
344,1150,"c_1_344_1150",3695,2134,5713.67392937342,2126.9679069519
344,1150,"c_1_344_1150",3707,2144,5725.70164998373,2116.94464087486
344,1150,"c_1_344_1150",3739,2172,5757.77689615885,2088.87904882431
344,1151,"c_1_344_1151",3681,2136,5699.6410091718,2124.96320406596
344,1151,"c_1_344_1151",3650,2187,5668.56861114502,2073.84390135606
344,1151,"c_1_344_1151",3612,2189,5630.47925631205,2071.83919847012
344,1151,"c_1_344_1151",3612,2188,5630.47925631205,2072.84154991309
344,1151,"c_1_344_1151",3616,2158,5634.48866208394,2102.91172067324
344,1151,"c_1_344_1151",3622,2136,5640.50277074178,2124.96320406596
344,1152,"c_1_344_1152",2311,2160,4326.43344004949,2100.9070177873
344,1152,"c_1_344_1152",2294,2219,4309.39396222433,2041.76902770996
344,1152,"c_1_344_1152",2241,2224,4256.26983245214,2036.7572704951
344,1152,"c_1_344_1152",2239,2222,4254.26512956619,2038.76197338104
344,1152,"c_1_344_1152",2217,2196,4232.21339782079,2064.82286254565
344,1152,"c_1_344_1152",2212,2186,4227.20164060593,2074.84625279903
344,1152,"c_1_344_1152",2209,2177,4224.19458627701,2083.86729160945
344,1152,"c_1_344_1152",2208,2172,4223.19223483404,2088.87904882431
344,1152,"c_1_344_1152",2208,2168,4223.19223483404,2092.8884545962
344,1152,"c_1_344_1152",2222,2160,4237.22515503566,2100.9070177873
344,1152,"c_1_344_1152",2238,2152,4253.26277812322,2108.92582933108
344,1152,"c_1_344_1152",2244,2150,4259.27688678106,2110.93053221703
344,1152,"c_1_344_1152",2252,2148,4267.29520161947,2112.93523510297
344,1152,"c_1_344_1152",2294,2138,4309.39396222433,2122.9587495327
344,1152,"c_1_344_1152",2297,2138,4312.40051984787,2122.9587495327
344,1152,"c_1_344_1152",2299,2140,4314.40522273382,2120.95404664675
344,1152,"c_1_344_1152",2307,2152,4322.4240342776,2108.92582933108
344,1153,"c_1_344_1153",2134,2214,4149.01922146479,2046.78066074848
344,1153,"c_1_344_1153",2102,2252,4116.94422364235,2008.69167844454
344,1153,"c_1_344_1153",2097,2251,4111.93246642749,2009.69402988752
344,1153,"c_1_344_1153",2094,2250,4108.92541209857,2010.69638133049
344,1153,"c_1_344_1153",2092,2249,4106.92070921262,2011.69873277346
344,1153,"c_1_344_1153",2069,2226,4083.86687437693,2034.75256760915
344,1153,"c_1_344_1153",2063,2216,4077.85301407178,2044.77595786254
344,1153,"c_1_344_1153",2058,2206,4072.84125685692,2054.79947229226
344,1153,"c_1_344_1153",2057,2203,4071.83890541395,2057.80640244484
344,1153,"c_1_344_1153",2043,2159,4057.80598521233,2101.90936923027
344,1153,"c_1_344_1153",2042,2154,4056.80363376935,2106.92112644513
344,1153,"c_1_344_1153",2042,2149,4056.80363376935,2111.93288366
344,1153,"c_1_344_1153",2043,2144,4057.80598521233,2116.94464087486
344,1153,"c_1_344_1153",2044,2141,4058.8083366553,2119.95169520378
344,1153,"c_1_344_1153",2046,2136,4060.81303954125,2124.96320406596
344,1153,"c_1_344_1153",2047,2134,4061.81539098422,2126.9679069519
344,1153,"c_1_344_1153",2052,2129,4066.82714819908,2131.97966416677
344,1153,"c_1_344_1153",2055,2127,4069.834202528,2133.98436705271
344,1153,"c_1_344_1153",2057,2126,4071.83890541395,2134.98671849569
344,1153,"c_1_344_1153",2060,2125,4074.84595974286,2135.98906993866
344,1153,"c_1_344_1153",2065,2124,4079.85746860504,2136.99142138163
344,1153,"c_1_344_1153",2072,2124,4086.87392870585,2136.99142138163
344,1153,"c_1_344_1153",2077,2125,4091.88568592072,2135.98906993866
344,1153,"c_1_344_1153",2080,2126,4094.89274024963,2134.98671849569
344,1153,"c_1_344_1153",2090,2131,4104.91600632668,2129.97496128082
344,1153,"c_1_344_1153",2096,2135,4110.93011498451,2125.96555550893
344,1153,"c_1_344_1153",2109,2148,4123.96068374316,2112.93523510297
344,1153,"c_1_344_1153",2116,2162,4130.97689549128,2098.90231490135
344,1153,"c_1_344_1153",2130,2194,4145.0098156929,2066.82756543159
344,1153,"c_1_344_1153",2131,2197,4146.01216713587,2063.82051110268
344,1153,"c_1_344_1153",2132,2202,4147.01451857885,2058.80875388781
344,1154,"c_1_344_1154",2606,2152,4622.12413549423,2108.92582933108
344,1154,"c_1_344_1154",2580,2219,4596.06349468231,2041.76902770996
344,1154,"c_1_344_1154",2572,2215,4588.04468313853,2045.77830930551
344,1154,"c_1_344_1154",2564,2209,4580.02587159475,2051.79241796335
344,1154,"c_1_344_1154",2554,2201,4570.00235716502,2059.81110533079
344,1154,"c_1_344_1154",2536,2183,4551.96052789688,2077.85330712795
344,1154,"c_1_344_1154",2534,2147,4549.95582501094,2113.93758654594
344,1154,"c_1_344_1154",2534,2143,4549.95582501094,2117.94699231784
344,1154,"c_1_344_1154",2535,2139,4550.95817645391,2121.95639808973
344,1154,"c_1_344_1154",2596,2133,4612.10062106451,2127.97025839488
344,1154,"c_1_344_1154",2598,2133,4614.10532395045,2127.97025839488
344,1154,"c_1_344_1154",2599,2134,4615.10767539342,2126.9679069519
344,1154,"c_1_344_1154",2604,2144,4620.11943260829,2116.94464087486
344,1154,"c_1_344_1154",2605,2147,4621.12178405126,2113.93758654594
344,1155,"c_1_344_1155",3513,2178,5531.24745686849,2082.86494016647
344,1155,"c_1_344_1155",3476,2207,5494.16095018387,2053.79712084929
344,1155,"c_1_344_1155",3472,2205,5490.15154441198,2055.80182373524
344,1155,"c_1_344_1155",3456,2195,5474.11441802979,2065.82521398862
344,1155,"c_1_344_1155",3456,2194,5474.11441802979,2066.82756543159
344,1155,"c_1_344_1155",3472,2140,5490.15154441198,2120.95404664675
344,1155,"c_1_344_1155",3473,2140,5491.15389585495,2120.95404664675
344,1155,"c_1_344_1155",3505,2158,5523.22914203008,2102.91172067324
344,1155,"c_1_344_1155",3509,2162,5527.2380510966,2098.90231490135
344,1155,"c_1_344_1155",3511,2166,5529.24275398255,2094.89315748215
344,1156,"c_1_344_1156",3813,2180,5831.9499095281,2080.86023728053
344,1156,"c_1_344_1156",3784,2201,5802.88221438726,2059.81110533079
344,1156,"c_1_344_1156",3766,2199,5784.83988841375,2061.81580821673
344,1156,"c_1_344_1156",3754,2187,5772.81167109807,2073.84390135606
344,1156,"c_1_344_1156",3748,2179,5766.79805914561,2081.8625887235
344,1156,"c_1_344_1156",3748,2176,5766.79805914561,2084.86964305242
344,1156,"c_1_344_1156",3750,2172,5768.80276203156,2088.87904882431
344,1156,"c_1_344_1156",3762,2156,5780.83048264186,2104.91642355919
344,1156,"c_1_344_1156",3776,2142,5794.86340284348,2118.94934376081
344,1156,"c_1_344_1156",3787,2142,5805.88926871618,2118.94934376081
344,1156,"c_1_344_1156",3801,2144,5819.92169221242,2116.94464087486
344,1156,"c_1_344_1156",3803,2146,5821.92639509837,2114.93993798892
344,1156,"c_1_344_1156",3805,2150,5823.93109798432,2110.93053221703
344,1156,"c_1_344_1156",3811,2168,5829.94520664215,2092.8884545962
344,1157,"c_1_344_1157",4254,2176,6273.98242553075,2084.86964305242
344,1157,"c_1_344_1157",4242,2226,6261.95420821508,2034.75256760915
344,1157,"c_1_344_1157",4238,2225,6257.94480244319,2035.75491905212
344,1157,"c_1_344_1157",4186,2191,6205.82352081935,2069.83449558417
344,1157,"c_1_344_1157",4182,2187,6201.81411504746,2073.84390135606
344,1157,"c_1_344_1157",4182,2186,6201.81411504746,2074.84625279903
344,1157,"c_1_344_1157",4184,2170,6203.8188179334,2090.88375171026
344,1157,"c_1_344_1157",4186,2158,6205.82352081935,2102.91172067324
344,1157,"c_1_344_1157",4188,2156,6207.82772699992,2104.91642355919
344,1157,"c_1_344_1157",4218,2142,6237.8982702891,2118.94934376081
344,1157,"c_1_344_1157",4219,2142,6238.90062173208,2118.94934376081
344,1158,"c_1_344_1158",3443,2194,5461.08384927114,2066.82756543159
344,1158,"c_1_344_1158",3388,2244,5405.95501661301,2016.71048998833
344,1158,"c_1_344_1158",3382,2241,5399.94090795517,2019.71754431725
344,1158,"c_1_344_1158",3377,2236,5394.92915074031,2024.72917735577
344,1158,"c_1_344_1158",3373,2230,5390.91974496842,2030.7432860136
344,1158,"c_1_344_1158",3368,2220,5385.90798775355,2040.76667626699
344,1158,"c_1_344_1158",3364,2210,5381.89858198166,2050.79006652037
344,1158,"c_1_344_1158",3361,2201,5378.89202435811,2059.81110533079
344,1158,"c_1_344_1158",3360,2196,5377.88967291514,2064.82286254565
344,1158,"c_1_344_1158",3360,2181,5377.88967291514,2079.8580100139
344,1158,"c_1_344_1158",3362,2179,5379.89437580109,2081.8625887235
344,1158,"c_1_344_1158",3398,2144,5415.97853104274,2116.94464087486
344,1158,"c_1_344_1158",3399,2144,5416.98088248571,2116.94464087486
344,1158,"c_1_344_1158",3407,2148,5424.99969402949,2112.93523510297
344,1158,"c_1_344_1158",3413,2152,5431.01330598196,2108.92582933108
344,1158,"c_1_344_1158",3417,2156,5435.02271175385,2104.91642355919
344,1159,"c_1_344_1159",3895,2164,5914.1422311465,2096.89786036809
344,1159,"c_1_344_1159",3887,2194,5906.12341960271,2066.82756543159
344,1159,"c_1_344_1159",3862,2209,5881.06463352839,2051.79241796335
344,1159,"c_1_344_1159",3812,2187,5830.94755808512,2073.84390135606
344,1159,"c_1_344_1159",3804,2149,5822.92874654134,2111.93288366
344,1159,"c_1_344_1159",3804,2148,5822.92874654134,2112.93523510297
344,1159,"c_1_344_1159",3807,2148,5825.93580087026,2112.93523510297
344,1159,"c_1_344_1159",3879,2154,5898.10460805893,2106.92112644513
344,1159,"c_1_344_1159",3889,2155,5908.12812248866,2105.91877500216
344,1159,"c_1_344_1159",3892,2158,5911.13517681758,2102.91172067324
344,1160,"c_1_344_1160",4185,2158,6204.82116937637,2102.91172067324
344,1160,"c_1_344_1160",4164,2201,6183.77178907395,2059.81110533079
344,1160,"c_1_344_1160",4112,2201,6131.65001074473,2059.81110533079
344,1160,"c_1_344_1160",4112,2176,6131.65001074473,2084.86964305242
344,1160,"c_1_344_1160",4124,2164,6143.67822806041,2096.89786036809
344,1160,"c_1_344_1160",4132,2160,6151.69703960419,2100.9070177873
344,1160,"c_1_344_1160",4164,2156,6183.77178907395,2104.91642355919
344,1160,"c_1_344_1160",4181,2156,6200.81176360448,2104.91642355919
344,1161,"c_1_344_1161",2363,2248,4378.5552183787,2012.70108421644
344,1161,"c_1_344_1161",2360,2255,4375.54816404978,2005.68474829197
344,1161,"c_1_344_1161",2344,2251,4359.51054096222,2009.69402988752
344,1161,"c_1_344_1161",2330,2245,4345.47811746597,2015.70813854535
344,1161,"c_1_344_1161",2318,2239,4333.4499001503,2021.72212302685
344,1161,"c_1_344_1161",2300,2221,4315.40757417679,2039.76432482402
344,1161,"c_1_344_1161",2300,2218,4315.40757417679,2042.77137915293
344,1161,"c_1_344_1161",2302,2184,4317.41227706273,2076.85095568498
344,1161,"c_1_344_1161",2304,2174,4319.41697994868,2086.87434593837
344,1161,"c_1_344_1161",2310,2158,4325.43108860652,2102.91172067324
344,1161,"c_1_344_1161",2311,2158,4326.43344004949,2102.91172067324
344,1161,"c_1_344_1161",2329,2174,4344.475766023,2086.87434593837
344,1161,"c_1_344_1161",2335,2180,4350.48987468084,2080.86023728053
344,1161,"c_1_344_1161",2361,2242,4376.55051549276,2018.71519287427
344,1162,"c_1_344_1162",2014,2228,4028.73829007149,2032.74786472321
344,1162,"c_1_344_1162",1988,2266,4002.67740090688,1994.65900659561
344,1162,"c_1_344_1162",1983,2265,3997.66564369202,1995.66123386224
344,1162,"c_1_344_1162",1980,2264,3994.6585893631,1996.66358530521
344,1162,"c_1_344_1162",1978,2263,3992.65388647715,1997.66593674819
344,1162,"c_1_344_1162",1970,2257,3984.63507493337,2003.68004540602
