"fov","Area","AspectRatio","Width","Height","Mean.PanCK","Max.PanCK","Mean.CD68","Max.CD68","Mean.Membrane","Max.Membrane","Mean.CD45","Max.CD45","Mean.DAPI","Max.DAPI","SplitRatioToLocal","NucArea","NucAspectRatio","Circularity","Eccentricity","Perimeter","Solidity","cell_id","X","version","dualfiles","Run_name","Run_Tissue_name","ISH.concentration","Dash","tissue","Panel","assay_type","slide_ID","cell_ID","median_RNA","RNA_quantile_0.75","RNA_quantile_0.8","RNA_quantile_0.85","RNA_quantile_0.9","RNA_quantile_0.95","RNA_quantile_0.99","nCount_RNA","nFeature_RNA","median_negprobes","negprobes_quantile_0.75","negprobes_quantile_0.8","negprobes_quantile_0.85","negprobes_quantile_0.9","negprobes_quantile_0.95","negprobes_quantile_0.99","nCount_negprobes","nFeature_negprobes","Area.um2","CenterX_local_px","CenterY_local_px","CenterX_global_px","CenterY_global_px","cell"
344,5174,0.88,109,96,1814,5496,429,656,902,1900,443,936,1668,2892,0,3404,0.81,0.68,0.39,310,16.69,"c_1_344_60",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,60,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,8929.91,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,65.96,2,74.5056,512,98,2522,4167,"c_1_344_60"
344,4860,0.65,63,97,839,1148,381,760,2649,5384,2121,5920,4468,6940,0,4172,0.73,0.85,0.75,268,18.13,"c_1_344_61",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,61,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,19966.75,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,40.05,2,69.984,3861,98,5871,4167,"c_1_344_61"
344,3932,0.97,79,77,963,1228,440,1248,2177,4516,2311,5516,3938,6756,0,2676,0.88,0.87,0.87,239,16.45,"c_1_344_62",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,62,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,17414.49,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,58.71,2,56.6208,3107,92,5117,4173,"c_1_344_62"
344,3776,0.88,71,81,946,1172,429,884,2102,3388,1934,4192,3456,5860,0,2260,0.68,0.86,0.81,235,16.07,"c_1_344_63",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,63,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,15870.89,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,49.11,2,54.3744,3235,98,5245,4167,"c_1_344_63"
344,5512,1,101,101,869,1076,431,840,1314,3012,1553,5700,3980,6340,0,4644,0.84,0.8,0.71,294,18.75,"c_1_344_64",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,64,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13718.03,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,51.18,2,79.3728,2458,110,4468,4155,"c_1_344_64"
344,5116,0.95,96,91,1047,1480,351,676,1077,3428,927,2788,2148,4952,0,2436,0.94,0.87,0.95,272,18.81,"c_1_344_65",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,65,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14227.62,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,35.45,2,73.6704,836,91,2846,4174,"c_1_344_65"
344,4716,0.8,111,89,1012,1332,429,740,2581,4668,2429,5448,3600,6080,0,4068,0.87,0.66,0.69,299,15.77,"c_1_344_66",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,66,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16840.66,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,51.7,2,67.9104,3063,108,5073,4157,"c_1_344_66"
344,5138,0.75,81,108,916,1228,441,876,2430,4244,2799,6608,3075,6204,0,2784,0.97,0.77,0.66,289,17.78,"c_1_344_67",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,67,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,20041.88,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,42.84,2,73.9872,3160,120,5170,4145,"c_1_344_67"
344,7003,1,115,115,1086,2144,930,4384,1940,5288,1550,4860,2909,5152,0,4568,0.9,0.77,0.76,339,20.66,"c_1_344_68",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,68,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14465.34,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,53.61,2,100.8432,2759,125,4769,4140,"c_1_344_68"
344,6700,0.96,97,101,814,1100,2922,13228,2251,4596,1758,7012,2722,5144,0,4056,0.84,0.92,0.85,303,22.11,"c_1_344_69",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,69,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,23653.24,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,37.54,2,96.48,4008,118,6018,4147,"c_1_344_69"
344,2808,0.97,63,65,883,1248,389,704,3130,5432,3415,5780,4888,7404,0,2428,0.79,1.01,0.91,187,15.02,"c_1_344_70",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,70,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,23080.45,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,40.22,2,40.4352,3669,108,5679,4157,"c_1_344_70"
344,12201,0.63,183,115,2790,13748,375,588,1108,3308,443,1840,1621,3988,0,6372,0.64,0.7,0.45,467,26.13,"c_1_344_71",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,71,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10652.64,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,44.86,2,175.6944,719,137,2729,4128,"c_1_344_71"
344,7096,0.82,97,119,1011,1428,432,668,1982,3904,1726,4808,3577,6488,0,4952,0.96,0.71,0.64,355,19.99,"c_1_344_72",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,72,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14775.05,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,59.73,2,102.1824,2974,139,4984,4126,"c_1_344_72"
344,3744,0.98,79,81,836,1240,724,4640,2066,4484,1608,5080,4712,7480,0,3440,1,0.82,0.9,240,15.6,"c_1_344_73",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,73,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,21148.28,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,41.35,2,53.9136,4091,120,6101,4145,"c_1_344_73"
344,4832,0.9,83,75,840,1080,387,608,1504,4248,1998,6844,4940,7888,0,4272,0.9,0.96,0.75,251,19.25,"c_1_344_74",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,74,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,18841.82,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,38.36,2,69.5808,4163,117,6173,4148,"c_1_344_74"
344,6296,0.95,94,99,2789,4316,685,1064,703,1200,619,1196,1396,3164,0,3360,0.89,0.94,0.57,290,21.71,"c_1_344_75",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,75,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11368.63,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,129.4,2,90.6624,365,124,2375,4141,"c_1_344_75"
344,4964,0.97,86,83,906,1336,465,1420,3440,6156,3332,7724,3052,5804,0,2816,0.85,0.83,0.65,274,18.12,"c_1_344_76",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,76,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,22962.57,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,41.17,2,71.4816,3602,123,5612,4142,"c_1_344_76"
344,2270,0.76,67,51,722,1060,316,568,1682,4440,1197,3500,2414,5940,0,1040,0.95,0.92,0.49,176,12.9,"c_1_344_77",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,77,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12593.38,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,40.98,2,32.688,2177,111,4187,4154,"c_1_344_77"
344,3116,0.78,57,73,868,1124,369,556,2691,4476,3719,7020,4547,6620,0,2488,0.83,0.95,0.61,203,15.35,"c_1_344_78",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,78,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,23224.67,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,36.31,2,44.8704,3764,122,5774,4143,"c_1_344_78"
344,5787,0.73,75,103,875,1336,408,740,2930,6364,2880,8804,3118,6044,0,3136,0.71,0.9,0.69,285,20.31,"c_1_344_79",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,79,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,22834.23,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,36.56,2,83.3328,3533,139,5543,4126,"c_1_344_79"
344,3094,0.74,83,61,888,1088,392,692,1857,3504,1901,4312,4203,6480,0,2636,0.86,0.8,0.69,220,14.06,"c_1_344_80",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,80,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16079.45,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,45.38,2,44.5536,2549,120,4559,4145,"c_1_344_80"
344,8818,0.91,107,117,582,1076,246,492,819,2224,568,1832,1038,2948,0,3532,0.91,0.97,0.79,338,26.09,"c_1_344_81",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,81,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,7579.43,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,35.03,2,126.9792,1184,134,3194,4131,"c_1_344_81"
344,6737,0.74,141,105,2051,6436,427,732,888,2352,392,1048,1357,3712,0,2892,0.9,0.67,0.58,355,18.98,"c_1_344_82",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,82,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,8376.46,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,52.31,2,97.0128,482,146,2492,4119,"c_1_344_82"
344,3520,0.86,75,87,1422,6516,384,1676,985,3456,447,1388,1429,4152,0,984,0.8,0.79,0.26,236,14.92,"c_1_344_83",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,83,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10662.9,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,32.05,2,50.688,797,137,2807,4128,"c_1_344_83"
344,3859,1,79,79,870,1108,379,1036,1453,3796,1300,3500,3268,5576,0,3460,0.87,0.74,0.07,256,15.07,"c_1_344_84",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,84,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12422.22,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,47.54,2,55.5696,2427,131,4437,4134,"c_1_344_84"
344,12064,0.54,205,111,875,1320,414,1624,2845,5376,2498,6124,3839,7160,0,6832,0.47,0.62,0.56,496,24.32,"c_1_344_85",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,85,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,19352.38,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,39.57,2,173.7216,3744,155,5754,4110,"c_1_344_85"
344,9048,0.9,113,125,597,992,276,980,1640,5356,1522,8084,3364,7776,0,5456,0.85,0.85,0.76,365,24.79,"c_1_344_86",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,86,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13864.19,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,43.52,2,130.2912,2196,172,4206,4093,"c_1_344_86"
344,4307,1,77,77,826,1096,378,1084,1441,4232,1120,2968,4052,7148,0,3179,0.9,0.96,0.59,238,18.1,"c_1_344_87",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,87,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13183.96,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,50.99,2,62.0208,2262,146,4272,4119,"c_1_344_87"
344,2940,0.94,67,63,912,1188,465,1204,2804,5136,2625,5356,3033,5348,0,2172,0.79,0.88,0.7,205,14.34,"c_1_344_88",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,88,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,19207.87,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,37.65,2,42.336,3267,141,5277,4124,"c_1_344_88"
344,5244,0.89,95,85,881,1100,412,940,1510,4844,1138,4268,3892,6960,0,4192,0.87,0.89,0.6,272,19.28,"c_1_344_89",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,89,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12278.23,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,45.23,2,75.5136,2343,154,4353,4111,"c_1_344_89"
344,7459,0.73,138,101,1640,4472,388,620,1048,3724,436,2020,1879,5936,0,2352,0.97,0.73,0.71,359,20.78,"c_1_344_90",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,90,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10306.76,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,62.01,2,107.4096,618,164,2628,4101,"c_1_344_90"
344,2103,0.78,58,45,1087,1532,391,968,687,1644,502,1284,2373,4808,0,1064,0.95,1.03,0.7,160,13.14,"c_1_344_91",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,91,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13123.54,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,32.24,2,30.2832,865,136,2875,4129,"c_1_344_91"
344,3769,0.6,63,105,983,1268,635,3984,1843,5028,1468,4972,2807,4860,0,2496,0.88,0.75,0.48,252,14.96,"c_1_344_92",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,92,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14785.55,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,76.78,2,54.2736,2841,160,4851,4105,"c_1_344_92"
344,3681,0.83,62,75,925,1224,403,656,1637,3588,1795,4380,3682,6432,0,2564,0.97,0.87,0.73,231,15.94,"c_1_344_93",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,93,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14491.2,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,53.36,2,53.0064,2596,153,4606,4112,"c_1_344_93"
344,4104,0.9,81,73,864,1132,538,2172,1940,4652,2211,8268,3037,4764,0,2480,0.88,0.77,0.7,258,15.91,"c_1_344_94",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,94,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,18010.02,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,44.24,2,59.0976,3462,152,5472,4113,"c_1_344_94"
344,7448,0.98,107,109,929,1276,475,980,2418,5200,2171,6144,3280,5932,0,5608,0.94,0.83,0.72,336,22.17,"c_1_344_95",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,95,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,17422.28,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,46.72,2,107.2512,3343,174,5353,4091,"c_1_344_95"
344,3520,0.81,69,85,960,1268,393,744,1713,3052,1912,3932,4395,6188,0,3280,0.85,0.78,0.66,238,14.79,"c_1_344_96",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,96,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16728.07,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,46.21,2,50.688,2650,164,4660,4101,"c_1_344_96"
344,5876,0.92,103,95,868,1340,431,940,2930,6060,3374,7788,4164,7460,0,4964,0.98,0.79,0.84,306,19.2,"c_1_344_97",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,97,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,23834.59,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,41.18,2,84.6144,3919,169,5929,4096,"c_1_344_97"
344,14056,0.77,153,199,877,1272,732,6840,2793,5984,2871,8088,4217,6728,0,12068,0.74,0.61,0.8,537,26.18,"c_1_344_98",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,98,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,24218.2,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,37.91,2,202.4064,4030,221,6040,4044,"c_1_344_98"
344,3039,0.81,61,75,888,1236,1388,3228,2040,3728,1570,3940,2284,5120,0,392,0.56,0.87,0.75,210,14.47,"c_1_344_99",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,99,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,22506.88,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,39.84,2,43.7616,3412,161,5422,4104,"c_1_344_99"
344,3040,0.86,76,65,923,1188,452,1032,2308,4500,2232,5340,2731,5000,0,1540,0.85,0.84,0.79,213,14.27,"c_1_344_100",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,100,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,19424.98,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,48.2,2,43.776,3205,158,5215,4107,"c_1_344_100"
344,5292,0.88,89,101,994,1312,445,864,1578,5596,1639,4764,3479,7052,0,4204,0.78,0.71,0.98,306,17.29,"c_1_344_101",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,101,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13940.88,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,66.41,2,76.2048,2892,178,4902,4087,"c_1_344_101"
344,4004,0.75,97,73,905,1152,385,684,1831,4164,1830,6280,3709,6140,0,2948,0.77,0.73,0.45,262,15.28,"c_1_344_102",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,102,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14902.9,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,48.5,2,57.6576,3070,168,5080,4097,"c_1_344_102"
344,11222,0.5,92,184,2281,7256,604,1092,463,872,481,1044,763,2396,0,2680,0.49,0.76,0.5,432,25.98,"c_1_344_103",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,103,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,7779.25,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,73.55,2,161.5968,88,214,2098,4051,"c_1_344_103"
344,6900,0.88,115,101,992,1264,421,1084,1846,4148,1778,6760,3953,7180,0,4212,0.91,0.8,0.93,329,20.97,"c_1_344_104",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,104,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14937.6,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,54.57,2,99.36,2995,186,5005,4079,"c_1_344_104"
344,9313,0.89,109,123,899,1268,410,928,1422,3452,1419,6296,3317,6592,0,7560,0.95,0.81,0.75,379,24.57,"c_1_344_105",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,105,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13668.81,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,51.4,2,134.1072,2520,199,4530,4066,"c_1_344_105"
344,1880,0.85,47,55,1006,1480,451,776,1599,2548,1722,3916,3559,5296,0,1668,0.88,0.97,0.44,156,12.05,"c_1_344_106",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,106,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14204.43,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,54.09,2,27.072,2685,171,4695,4094,"c_1_344_106"
344,2524,0.82,53,65,1011,1244,468,936,1799,4020,2179,5768,3126,4876,0,1780,0.79,0.94,0.64,184,13.72,"c_1_344_107",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,107,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14783.55,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,56.85,2,36.3456,2730,176,4740,4089,"c_1_344_107"
344,4280,0.9,71,79,811,1256,367,696,2697,5416,2611,5904,3955,6980,0,3100,1,1.09,0.81,222,19.28,"c_1_344_108",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,108,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,20359.08,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,38.5,2,61.632,3857,183,5867,4082,"c_1_344_108"
344,8425,0.93,113,122,2568,5176,693,1144,848,1940,704,1700,1381,2872,0,3104,0.97,0.85,0.55,352,23.93,"c_1_344_109",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,109,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11751.21,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,152.77,2,121.32,444,206,2454,4059,"c_1_344_109"
344,2520,0.86,71,83,873,1184,449,1540,1944,4024,1693,4792,3677,5352,0,2380,1,0.57,0.45,235,10.72,"c_1_344_110",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,110,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,19381.68,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,47.02,2,36.288,3565,187,5575,4078,"c_1_344_110"
344,2800,0.74,63,85,825,1088,736,4528,2181,4140,2078,9400,4078,5824,0,2496,0.72,0.69,0.41,226,12.39,"c_1_344_111",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,111,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,20703.78,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,45.57,2,40.32,4067,188,6077,4077,"c_1_344_111"
344,4065,0.89,100,89,1443,6960,458,1636,708,2228,569,2828,2879,6608,0,2204,0.95,0.62,0.93,288,14.11,"c_1_344_112",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,112,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11183.86,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,33.8,2,58.536,860,192,2870,4073,"c_1_344_112"
